1313,26
431,20
808,25
300,37
516,23
321,39
1363,20
575,20
822,22
1081,20
1636,31
1107,35
1023,38
1369,32
697,27
1600,23
57,32
272,40
569,23
619,23
1522,24
820,31
1016,19
1058,30
1088,29
365,30
532,41
752,37
792,24
1272,31
462,31
755,25
1683,37
27,46
1262,31
1388,24
1764,38
553,30
1191,21
1360,23
223,30
1187,26
